Time (ns),Current (nA),Voltage (mV),Energy (uJ),DSR
"8919383000","2296300","3270","66341.9",""
"8920222000","2296300","3270","66347.8","0x3D3BD3AC0004870"
"8921056000","2296300","3270","66354.5","0x3D39B0680004870"
"8921890000","2223100","3270","66360.4","0x3D39F3080004870"
"8922722000","2223100","3270","66366.3","0x3D3BD36C0004870"
"8923863000","2223100","3270","66375.0","0x3D3BD3E80004870"
"8924697000","2223100","3270","66380.9",""
"8925531000","2223100","3270","66386.8",""
"8926365000","2223100","3270","66393.5",""
"8927200000","2223100","3270","66399.5",""
"8928340000","2223100","3270","66407.7",""
"8929174000","2215300","3270","66413.7",""
"8930006000","2215300","3270","66419.6",""
"8930847000","2215300","3270","66425.9",""
"8931681000","2215300","3270","66432.2",""
"8932822000","2215300","3270","66440.9",""
"8933656000","2215300","3270","66447.6",""
"8934489000","2215300","3270","66454.3",""
"8935323000","2215300","3269","66461.0",""
"8936157000","2311800","3270","66466.9",""
"8937240000","2311800","3270","66474.8",""
"8938131000","2311800","3270","66481.5",""
"8938966000","2311800","3270","66487.4",""
"8939799000","2311800","3270","66493.7",""
"8940639000","2311800","3269","66500.1",""
"8941723000","2311800","3269","66507.9",""
"8942615000","2311800","3269","66514.3",""
"8943449000","2212900","3269","66520.2",""
"8944282000","2212900","3269","66526.5",""
"8945115000","2212900","3268","66532.8",""
"8946256000","2212900","3269","66541.1","0x23D39B7280004800"
"8947090000","2212900","3269","66547.0","0x3D3BD3680004870"
"8947924000","2212900","3269","66553.3",""
"8948758000","2212900","3268","66559.2",""
"8949591000","2212900","3269","66565.5",""
"8950739000","2230000","3269","66573.8",""
"8951574000","2230000","3269","66580.1",""
"8952407000","2230000","3269","66586.4",""
"8953241000","2230000","3268","66593.2",""
"8954075000","2230000","3269","66599.9",""
"8955158000","2230000","3269","66608.6",""
"8956048000","2230000","3269","66614.9",""
"8956882000","2230000","3269","66621.2",""
"8957716000","2330700","3269","66627.5",""
"8958551000","2330700","3269","66633.4",""
"8959634000","2330700","3269","66641.3",""
"8960536000","2330700","3269","66648.0",""
"8961369000","2330700","3269","66653.9",""
"8962204000","2330700","3270","66660.2",""
"8963039000","2330700","3270","66666.5",""
"8964122000","2330700","3270","66674.4","0x23D39B7280004808"
"8965014000","2211400","3270","66680.7","0x3D39F3680004870"
"8965846000","2211400","3269","66686.7",""
"8966680000","2211400","3269","66693.0",""
"8967514000","2211400","3270","66699.3",""
"8968596000","2211400","3269","66707.2",""
"8969489000","2211400","3269","66713.9",""
"8970328000","2211400","3269","66719.8",""
"8971161000","2211400","3270","66725.7",""
"8971995000","2208600","3269","66731.6",""
"8973079000","2208600","3269","66740.7",""
"8973970000","2208600","3269","66747.8","0x3D3BD36C0004870"
"8974804000","2208600","3270","66754.5","0x3D39F1880004870"
"8975637000","2208600","3270","66760.8",""
"8976471000","2208600","3270","66767.1",""
"8977555000","2208600","3270","66775.0",""
"8978447000","2208600","3270","66781.3",""
"8979280000","2314200","3271","66787.3",""
"8980120000","2314200","3270","66793.6",""
"8980955000","2314200","3270","66799.9","0x23D39B7280004808"
"8982039000","2314200","3270","66807.8","0x3D39B3280004870"
"8982930000","2314200","3270","66814.5",""
"8983765000","2314200","3270","66820.4","0x3D3BD36C0004870"
"8984598000","2314200","3270","66826.3","0x3D39F4680004870"
"8985432000","2314200","3271","66832.2",""
"8986516000","2213800","3271","66840.1",""
"8987407000","2213800","3271","66846.8","0x23D39B7280004808"
"8988240000","2213800","3271","66853.1","0x3D39EEE80004870"
"8989074000","2213800","3271","66859.1",""
"8989908000","2213800","3271","66865.0",""
"8990996000","2213800","3271","66873.3",""
"8991888000","2213800","3271","66879.6",""
"8992722000","2213800","3271","66886.3",""
"8993556000","2275400","3272","66893.0",""
"8994390000","2275400","3271","66899.7",""
"8995473000","2275400","3271","66908.4",""
"8996365000","2275400","3271","66914.7",""
"8997199000","2275400","3271","66920.6",""
"8998032000","2275400","3271","66926.9",""
"8998866000","2275400","3271","66933.2",""
"8999950000","2275400","3271","66941.1",""
"9000848000","2279200","3271","66947.8",""
"9001682000","2279200","3271","66953.7",""
"9002521000","2279200","3271","66959.7",""
"9003355000","2279200","3271","66965.6",""
"9004439000","2279200","3271","66973.5",""
"9005331000","2279200","3271","66980.2",""
"9006164000","2279200","3271","66986.5","0x23D39B7280004808"
"9006998000","2279200","3271","66992.8","0x3D39F3080004870"
"9007831000","2208000","3270","66998.7",""
"9008916000","2208000","3270","67006.6",""
"9009807000","2208000","3271","67012.9",""
"9010646000","2208000","3271","67019.2",""
"9011479000","2208000","3271","67025.5",""
"9012313000","2208000","3270","67031.9",""
"9013396000","2208000","3271","67040.5",""
"9014288000","2208000","3271","67047.6",""
"9015122000","2312600","3271","67054.3",""
"9015956000","2312600","3271","67060.3",""
"9016790000","2312600","3271","67066.6","0x23D39B7280004808"
"9017931000","2312600","3271","67074.9","0x3D39F3080004870"
"9018764000","2312600","3271","67081.2",""
"9019598000","2312600","3272","67087.1",""
"9020437000","2312600","3271","67093.0",""
"9021272000","2312600","3271","67099.3","0x3D3BD36C0004870"
"9022356000","2214200","3271","67107.2","0x3D3BD3E80004870"
"9023247000","2214200","3271","67113.5",""
"9024080000","2214200","3271","67119.8",""
"9024914000","2214200","3271","67126.1",""
"9025748000","2214200","3271","67132.1",""
"9026832000","2214200","3271","67139.9",""
"9027723000","2214200","3271","67146.3",""
"9028555000","2214200","3270","67152.6",""
"9029389000","2226400","3270","67158.9","0x3D39B0680004870"
"9030229000","2226400","3270","67164.8",""
"9031313000","2226400","3271","67172.7",""
"9032205000","2226400","3270","67179.4",""
"9033038000","2226400","3270","67186.1",""
"9033871000","2226400","3270","67192.8",""
"9034704000","2226400","3270","67199.5",""
"9035787000","2226400","3270","67207.4",""
"9036679000","2296300","3270","67214.1","0x23D39B7280004808"
"9037512000","2296300","3270","67220.4","0x3D39A6E80004870"
"9038345000","2296300","3270","67226.4",""
"9039179000","2296300","3270","67232.3",""
"9040267000","2296300","3270","67240.2",""
"9041159000","2296300","3270","67246.9",""
"9041993000","2296300","3271","67253.2",""
"9042827000","2296300","3271","67259.1",""
"9043661000","2225600","3271","67265.4",""
"9044807000","2225600","3271","67273.7",""
"9045641000","2225600","3271","67279.6",""
"9046475000","2225600","3271","67285.5",""
"9047308000","2225600","3270","67292.2",""
"9048143000","2225600","3271","67298.1",""
"9049285000","2225600","3271","67306.8",""
"9050125000","2225600","3270","67312.7",""
"9050958000","2211600","3271","67318.7",""
"9051792000","2211600","3271","67325.0",""
"9052626000","2211600","3270","67331.7",""
"9053766000","2211600","3270","67340.8",""
"9054601000","2211600","3270","67347.5",""
"9055435000","2211600","3271","67354.2","0x23D39B7280004808"
"9056270000","2211600","3271","67360.1","0x3D39F2A80004870"
"9057104000","2211600","3271","67366.0",""
"9058246000","2313200","3271","67374.3",""
"9059079000","2313200","3270","67380.6",""
"9059912000","2313200","3271","67386.5",""
"9060751000","2313200","3271","67392.8",""
"9061586000","2313200","3270","67399.1",""
"9062727000","2313200","3270","67407.4",""
"9063561000","2313200","3270","67413.3",""
"9064396000","2313200","3271","67419.3",""
"9065229000","2225400","3270","67425.6",""
"9066064000","2225400","3270","67431.9","0x23D39B7280004808"
"9067140000","2225400","3270","67439.8","0x3D39B3280004870"
"9068040000","2225400","3270","67446.1",""
"9068874000","2225400","3270","67452.0",""
"9069708000","2225400","3270","67458.3",""
"9070547000","2225400","3270","67464.6",""
"9071689000","2225400","3271","67472.5",""
"9072523000","2229000","3270","67479.2",""
"9073356000","2229000","3271","67485.9",""
"9074190000","2229000","3271","67492.6",""
"9075023000","2229000","3270","67499.4",""
"9076163000","2229000","3270","67507.6",""
"9076997000","2229000","3271","67513.9",""
"9077831000","2229000","3271","67519.9",""
"9078665000","2229000","3271","67526.2",""
"9079499000","2296700","3271","67532.1",""
"9080645000","2296700","3271","67540.8",""
"9081479000","2296700","3271","67546.7",""
"9082313000","2296700","3271","67552.6",""
"9083147000","2296700","3271","67558.5",""
"9083980000","2296700","3270","67565.2",""
"9085064000","2296700","3270","67573.1","0x23D39B7280004808"
"9085961000","2296700","3270","67579.4","0x3D39F1C80004870"
"9086795000","2211600","3270","67585.3",""
"9087629000","2211600","3270","67591.7",""
"9088463000","2211600","3270","67597.6",""
"9089547000","2211600","3269","67605.5",""
"9090443000","2211600","3270","67612.2","0x23D39B7280004808"
"9091278000","2211600","3269","67618.5","0x3D39EEE80004870"
"9092112000","2211600","3269","67624.4",""
"9092946000","2211600","3269","67631.5",""
"9094029000","2297400","3269","67640.2",""
"9094921000","2297400","3269","67647.3",""
"9095755000","2297400","3269","67653.2",""
"9096589000","2297400","3270","67659.5",""
"9097424000","2297400","3270","67665.8",""
"9098566000","2297400","3270","67674.1",""
"9099399000","2297400","3270","67680.0",""
"9100239000","2297400","3270","67686.0",""
"9101072000","2223500","3270","67691.9",""
"9101904000","2223500","3270","67698.2",""
"9103047000","2223500","3270","67706.5","0x23D39B7280004808"
"9103880000","2223500","3270","67712.8",""
"9104714000","2223500","3270","67718.7","0x3D39F3680004870"
"9105547000","2223500","3270","67725.0",""
"9106381000","2223500","3270","67730.9",""
"9107465000","2223500","3270","67738.8",""
"9108356000","2231800","3270","67745.5",""
"9109191000","2231800","3270","67751.8",""
"9110025000","2231800","3271","67757.7",""
"9110865000","2231800","3271","67763.7",""
"9111949000","2231800","3271","67771.5",""
"9112841000","2231800","3270","67779.1",""
"9113675000","2231800","3271","67785.8",""
"9114509000","2231800","3271","67792.5",""
"9115342000","2310700","3271","67798.8",""
"9116425000","2310700","3271","67806.7","0x23D39B7280004808"
"9117317000","2310700","3271","67813.4","0x3D39EEE80004870"
"9118151000","2310700","3271","67819.3",""
"9118984000","2310700","3271","67825.2",""
"9119818000","2310700","3271","67831.5",""
"9120900000","2310700","3271","67839.4",""
"9121799000","2310700","3271","67846.1",""
"9122634000","2229400","3271","67852.4",""
"9123467000","2229400","3271","67858.3",""
"9124301000","2229400","3270","67864.3",""
"9125385000","2229400","3271","67872.2",""
"9126277000","2229400","3271","67878.9",""
"9127111000","2229400","3271","67885.2",""
"9127951000","2229400","3271","67891.1",""
"9128784000","2229400","3272","67897.4",""
"9129926000","2212900","3271","67905.7",""
"9130765000","2212900","3271","67911.6",""
"9131599000","2212900","3271","67917.5",""
"9132432000","2212900","3271","67924.2",""
"9133266000","2212900","3272","67930.9",""
"9134408000","2212900","3272","67940.4",""
"9135242000","2212900","3272","67946.7","0x23D39B7280004808"
"9136076000","2212900","3272","67952.6","0x3D39F2680004870"
"9136911000","2311100","3272","67959.0",""
"9137744000","2311100","3272","67964.9",""
"9138829000","2311100","3272","67972.8",""
"9139721000","2311100","3272","67979.5",""
"9140560000","2311100","3272","67985.8",""
"9141394000","2311100","3272","67991.7",""
"9142228000","2311100","3272","67997.6",""
"9143304000","2311100","3271","68005.5",""
"9144203000","2212900","3271","68012.2",""
"9145037000","2212900","3271","68018.5","0x23D39B7280004808"
"9145870000","2212900","3272","68024.4","0x3D39F1280004870"
"9146704000","2212900","3271","68030.7",""
"9147846000","2212900","3271","68039.0","0x3D39F1880004870"
"9148680000","2212900","3271","68044.9",""
"9149515000","2212900","3272","68050.9",""
"9150354000","2212900","3271","68057.6",""
"9151188000","2224800","3271","68063.5",""
"9152328000","2224800","3271","68072.2",""
"9153162000","2224800","3271","68078.9",""
"9153995000","2224800","3271","68085.6",""
"9154829000","2224800","3271","68092.3",""
"9155664000","2224800","3271","68098.2",""
"9156747000","2224800","3271","68106.1",""
"9157638000","2224800","3271","68112.8",""
"9158471000","2314600","3271","68119.1",""
"9159305000","2314600","3271","68125.0",""
"9160143000","2314600","3271","68131.4",""
"9161227000","2314600","3271","68139.2",""
"9162118000","2314600","3270","68145.6",""
"9162952000","2314600","3271","68151.9",""
"9163787000","2314600","3270","68158.2",""
"9164620000","2314600","3271","68164.1",""
"9165761000","2213700","3271","68172.4",""
"9166594000","2213700","3271","68178.7",""
"9167427000","2213700","3271","68184.6",""
"9168261000","2213700","3271","68190.5",""
"9169095000","2213700","3271","68196.8",""
"9170247000","2213700","3271","68205.5",""
"9171081000","2213700","3271","68211.4",""
"9171915000","2213700","3270","68217.7",""
"9172751000","2257800","3270","68224.5",""
"9173584000","2257800","3271","68231.2",""
"9174669000","2257800","3271","68239.4",""
"9175561000","2257800","3271","68246.2",""
"9176395000","2257800","3271","68252.9",""
"9177229000","2257800","3271","68259.2",""
"9178064000","2257800","3271","68265.9",""
"9179206000","2371400","3272","68275.0",""
"9180040000","2371400","3271","68281.3",""
"9180880000","2371400","3272","68287.6",""
"9181714000","2371400","3272","68293.1",""
"9182548000","2371400","3272","68298.6",""
"9183689000","2371400","3272","68307.7",""
"9184524000","2371400","3272","68314.0","0x23D39B7280004808"
"9185357000","2371400","3271","68320.3","0x3D39F1680004870"
"9186191000","2224600","3271","68326.2",""
"9187024000","2224600","3271","68332.2",""
"9188166000","2224600","3271","68340.8",""
"9188999000","2224600","3271","68346.8",""
"9189833000","2224600","3271","68353.1",""
"9190673000","2224600","3270","68359.4",""
"9191508000","2224600","3271","68365.3",""
"9192591000","2224600","3271","68373.2",""
"9193482000","2213300","3271","68379.5",""
"9194316000","2213300","3270","68385.8",""
"9195151000","2213300","3270","68392.1","0x23D39B7280004808"
"9195984000","2213300","3270","68398.0","0x3D39F1C80004870"
"9197068000","2213300","3270","68405.9",""
"9197958000","2213300","3270","68412.6",""
"9198793000","2213300","3270","68418.6",""
"9199627000","2213300","3270","68424.5",""
"9200466000","2242400","3270","68431.2",""
"9201550000","2242400","3270","68439.1",""
"9202441000","2242400","3270","68446.2",""
"9203275000","2242400","3270","68452.9",""
"9204108000","2242400","3270","68459.6",""
"9204942000","2242400","3271","68465.5","0x3D3BD3AC0004870"
"9206025000","2242400","3270","68473.4","0x3D39EFE80004870"
"9206915000","2242400","3270","68479.7",""
"9207748000","2298500","3270","68486.4",""
"9208582000","2298500","3270","68492.3",""
"9209417000","2298500","3270","68498.2",""
"9210504000","2298500","3270","68506.5","0x3D3BD3AC0004870"
"9211396000","2298500","3270","68512.8","0x3D3BD2C80004870"
"9212235000","2298500","3270","68518.8",""
"9213069000","2298500","3270","68525.1",""
"9213902000","2298500","3270","68531.4",""
"9215044000","2212000","3270","68539.7",""
"9215878000","2212000","3270","68545.6",""
"9216711000","2212000","3270","68551.5",""
"9217546000","2212000","3270","68557.8",""
"9218381000","2212000","3269","68564.1",""
"9219464000","2212000","3269","68572.0",""
"9220361000","2212000","3269","68578.7",""
"9221195000","2212000","3270","68584.6",""
"9222029000","2241800","3269","68591.3",""
