Time (ns),Current (nA),Voltage (mV),Energy (uJ),DSR
"2081265000","2246300","3268","15476.8",""
"2082098000","2246300","3268","15482.7",""
"2083174000","2246300","3269","15490.6",""
"2084074000","2246300","3269","15497.3","0x3D3BD3AC0004870"
"2084907000","2246300","3269","15503.6","0x3D39A8280004870"
"2085742000","2259800","3269","15509.9",""
"2086581000","2259800","3269","15516.2",""
"2087723000","2259800","3270","15524.5",""
"2088556000","2259800","3269","15530.4",""
"2089390000","2259800","3270","15536.7",""
"2090225000","2259800","3270","15543.4",""
"2091059000","2259800","3270","15549.3",""
"2092201000","2259800","3270","15557.6",""
"2093035000","2245700","3271","15563.9",""
"2093868000","2245700","3271","15569.9",""
"2094702000","2245700","3271","15576.2",""
"2095536000","2245700","3270","15582.9",""
"2096683000","2245700","3270","15591.2",""
"2097517000","2245700","3270","15597.5",""
"2098352000","2245700","3270","15603.4",""
"2099185000","2245700","3270","15609.7",""
"2100020000","2242000","3270","15615.6",""
"2101103000","2242000","3270","15624.3",""
"2101996000","2242000","3271","15631.0",""
"2102830000","2242000","3271","15636.9",""
"2103664000","2242000","3271","15643.2",""
"2104498000","2242000","3270","15649.6",""
"2105582000","2242000","3270","15657.4",""
"2106475000","2242000","3270","15663.8",""
"2107314000","2261700","3270","15670.1",""
"2108149000","2261700","3270","15676.4",""
"2108982000","2261700","3270","15682.7",""
"2110124000","2261700","3270","15691.4",""
"2110958000","2261700","3270","15697.3",""
"2111792000","2261700","3270","15703.6","0x23D39B7280004808"
"2112626000","2261700","3271","15709.5","0x3D39F1680004870"
"2113460000","2261700","3271","15715.8",""
"2114544000","2265600","3271","15724.1",""
"2115435000","2265600","3271","15730.4",""
"2116269000","2265600","3272","15736.7","0x3D39F3A80004870"
"2117108000","2265600","3272","15743.1",""
"2117942000","2265600","3272","15749.0",""
"2119089000","2265600","3272","15757.6",""
"2119923000","2265600","3273","15764.0",""
"2120756000","2265600","3272","15770.3",""
"2121589000","2239600","3273","15776.2",""
"2122423000","2239600","3273","15782.5",""
"2123565000","2239600","3273","15790.8",""
"2124400000","2239600","3273","15797.1",""
"2125234000","2239600","3274","15803.4","0x23D39B7280004808"
"2126068000","2239600","3273","15809.3","0x3D3BD3280004870"
"2126907000","2239600","3273","15815.6",""
"2128049000","2239600","3273","15823.9",""
"2128884000","2228800","3273","15829.8",""
"2129716000","2228800","3273","15836.2",""
"2130550000","2228800","3273","15842.9",""
"2131383000","2228800","3273","15848.8",""
"2132525000","2228800","3272","15857.1",""
"2133358000","2228800","3272","15863.4","0x23D39B7280004808"
"2134192000","2228800","3272","15869.3","0x3D39F2080004870"
"2135026000","2228800","3272","15876.0",""
"2135860000","2279400","3272","15882.3",""
"2136941000","2279400","3272","15890.2",""
"2137841000","2279400","3272","15896.9",""
"2138675000","2279400","3273","15902.8",""
"2139508000","2279400","3272","15908.7",""
"2140341000","2279400","3272","15915.4",""
"2141425000","2279400","3273","15923.7",""
"2142317000","2279400","3273","15930.0",""
"2143151000","2246100","3272","15936.4",""
"2143985000","2246100","3273","15942.3",""
"2144819000","2246100","3273","15948.6",""
"2145960000","2246100","3273","15956.9",""
"2146800000","2246100","3272","15963.6",""
"2147634000","2246100","3272","15969.5",""
"2148467000","2246100","3272","15975.8",""
"2149301000","2246100","3272","15981.7",""
"2150443000","2246100","3272","15990.4",""
"2151276000","2246100","3272","15996.7",""
"2152110000","2246100","3273","16003.0",""
"2152944000","2246100","3272","16008.9",""
"2153779000","2246100","3272","16015.3",""
"2154862000","2246100","3272","16023.1",""
"2155755000","2246100","3272","16029.5",""
"2156595000","2246100","3272","16036.2",""
"2157429000","2258800","3272","16042.5",""
"2158261000","2258800","3271","16048.8","0x23D39B7280004808"
"2159337000","2258800","3271","16056.7","0x3D39F3C80004870"
"2160236000","2258800","3271","16063.0",""
"2161075000","2258800","3270","16069.3",""
"2161909000","2258800","3270","16075.6",""
"2162743000","2258800","3270","16081.9",""
"2163827000","2258800","3270","16089.8",""
"2164718000","2246900","3270","16096.5",""
"2165551000","2246900","3270","16102.4",""
"2166385000","2246900","3270","16108.8","0x23D39B7280004808"
"2167225000","2246900","3270","16115.1","0x3D3B19280004870"
"2168366000","2246900","3270","16123.8",""
"2169200000","2246900","3269","16129.7",""
"2170034000","2246900","3269","16136.0",""
"2170868000","2246900","3270","16142.3",""
"2171701000","2242400","3270","16148.2",""
"2172844000","2242400","3270","16156.9",""
"2173677000","2242400","3270","16163.2",""
"2174512000","2242400","3270","16169.5",""
"2175346000","2242400","3270","16175.4",""
"2176179000","2242400","3270","16181.7",""
"2177326000","2242400","3270","16190.0",""
"2178160000","2242400","3270","16196.3",""
"2178994000","2262400","3270","16202.7",""
"2179828000","2262400","3270","16209.0",""
"2180661000","2262400","3269","16214.9",""
"2181803000","2262400","3269","16223.6",""
"2182638000","2262400","3269","16229.5",""
"2183471000","2262400","3269","16235.8",""
"2184305000","2262400","3270","16242.1",""
"2185138000","2262400","3269","16248.4",""
"2186278000","2248300","3270","16256.7",""
"2187118000","2248300","3269","16263.0",""
"2187951000","2248300","3270","16269.3","0x23D39B7280004808"
"2188784000","2248300","3269","16275.2","0x3D3B18480004870"
"2189619000","2248300","3269","16282.0",""
"2190702000","2248300","3269","16289.8",""
"2191593000","2248300","3270","16296.5",""
"2192427000","2248300","3270","16302.5",""
"2193260000","2260100","3270","16308.8",""
"2194095000","2260100","3270","16314.7",""
"2195236000","2260100","3270","16323.8",""
"2196070000","2260100","3270","16329.7",""
"2196910000","2260100","3270","16336.0",""
"2197744000","2260100","3271","16341.9","0x3D3BD3AC0004870"
"2198578000","2260100","3271","16348.2","0x3D39F4080004870"
"2199719000","2260100","3271","16356.5",""
"2200553000","2262300","3271","16363.2",""
"2201388000","2262300","3271","16369.5","0x23D39B7280004808"
"2202222000","2262300","3270","16375.4","0x3D39F3A80004870"
"2203061000","2262300","3271","16381.8",""
"2204145000","2262300","3271","16389.6",""
"2205036000","2262300","3271","16396.0",""
"2205870000","2262300","3271","16402.7",""
"2206710000","2262300","3271","16409.0",""
"2207544000","2240100","3271","16414.9",""
"2208686000","2240100","3271","16423.2",""
"2209519000","2240100","3271","16429.5",""
"2210352000","2240100","3271","16435.4",""
"2211187000","2240100","3271","16442.1",""
"2212021000","2240100","3271","16448.4",""
"2213105000","2240100","3271","16456.3",""
"2213996000","2240100","3272","16462.6",""
"2214830000","2247900","3272","16468.9",""
"2215664000","2247900","3272","16474.9",""
"2216497000","2247900","3271","16481.6",""
"2217587000","2247900","3271","16489.5","0x23D39B7280004808"
"2218478000","2247900","3271","16496.2","0x3D39F2A80004870"
"2219312000","2247900","3272","16502.1",""
"2220147000","2247900","3271","16508.4",""
"2220981000","2247900","3271","16514.3",""
"2222065000","2263700","3272","16523.0",""
"2222956000","2263700","3272","16529.3",""
"2223790000","2263700","3271","16535.6","0x3D39F0E80004870"
"2224624000","2263700","3271","16541.5","0x3D39B3480004870"
"2225459000","2263700","3271","16547.8",""
"2226548000","2263700","3272","16555.7",""
"2227440000","2263700","3272","16562.4",""
"2228274000","2263700","3272","16568.8",""
"2229109000","2240200","3272","16575.1",""
"2229943000","2240200","3272","16581.0",""
"2231084000","2240200","3272","16589.7",""
"2231918000","2240200","3272","16595.6",""
"2232752000","2240200","3272","16602.3",""
"2233586000","2240200","3273","16608.2",""
"2234418000","2240200","3272","16614.5",""
"2235560000","2240200","3272","16622.8",""
"2236395000","2231400","3272","16628.7",""
"2237234000","2231400","3272","16635.0",""
"2238068000","2231400","3272","16641.7",""
"2238903000","2231400","3272","16647.7",""
"2239986000","2231400","3273","16655.9",""
"2240878000","2231400","3273","16662.3",""
"2241712000","2231400","3272","16668.6",""
"2242546000","2231400","3272","16674.5",""
"2243380000","2276500","3272","16681.2",""
"2244468000","2276500","3272","16689.1","0x23D39B7280004808"
"2245360000","2276500","3273","16695.8","0x3D3BD3680004870"
"2246194000","2276500","3273","16702.1",""
"2247034000","2276500","3273","16708.0",""
"2247868000","2276500","3273","16714.3",""
"2249010000","2276500","3273","16723.0",""
"2249844000","2276500","3273","16729.3",""
"2250678000","2244000","3273","16735.2",""
"2251512000","2244000","3274","16741.6",""
"2252345000","2244000","3274","16747.5",""
"2253429000","2244000","3274","16755.4",""
"2254320000","2244000","3274","16762.5",""
"2255154000","2244000","3274","16768.4",""
"2255988000","2244000","3274","16774.7",""
"2256828000","2244000","3274","16781.0",""
"2257911000","2247700","3274","16788.9",""
"2258803000","2247700","3274","16795.2",""
"2259636000","2247700","3274","16801.9",""
"2260469000","2247700","3274","16808.2",""
"2261303000","2247700","3274","16814.1",""
"2262388000","2247700","3274","16822.4",""
"2263280000","2247700","3274","16828.7",""
"2264115000","2247700","3274","16835.0",""
"2264949000","2259400","3275","16841.4",""
"2265783000","2259400","3274","16847.7",""
"2266872000","2259400","3274","16855.6",""
"2267764000","2259400","3274","16862.3",""
"2268597000","2259400","3275","16868.2",""
"2269431000","2259400","3274","16874.5",""
"2270266000","2259400","3274","16880.8",""
"2271349000","2259400","3274","16889.1",""
"2272241000","2245900","3274","16895.4",""
"2273076000","2245900","3274","16901.7",""
"2273909000","2245900","3274","16907.6",""
"2274744000","2245900","3274","16913.9",""
"2275828000","2245900","3274","16922.2","0x3D3B89EC0004870"
"2276724000","2245900","3273","16929.3","0x3D3B86680004870"
"2277559000","2245900","3273","16935.7",""
"2278393000","2245900","3273","16941.6",""
"2279225000","2276700","3273","16947.9",""
"2280309000","2276700","3273","16955.8",""
"2281200000","2276700","3273","16962.1",""
"2282034000","2276700","3272","16968.4",""
"2282869000","2276700","3272","16974.3",""
"2283703000","2276700","3272","16981.0",""
"2284786000","2276700","3272","16989.3","0x23D39B7280004808"
"2285677000","2276700","3272","16995.6","0x3D3BD3280004870"
"2286516000","2246300","3272","17001.9",""
"2287356000","2246300","3272","17007.8",""
"2288189000","2246300","3272","17014.2",""
"2289331000","2246300","3272","17022.8",""
"2290165000","2246300","3272","17029.1",""
"2290998000","2246300","3272","17035.1",""
"2291832000","2246300","3272","17041.4","0x23D39B7280004808"
"2292666000","2246300","3272","17047.3","0x3D39F1080004870"
"2293749000","2231100","3272","17055.2",""
"2294642000","2231100","3272","17062.3",""
"2295476000","2231100","3272","17068.6",""
"2296309000","2231100","3272","17074.5",""
"2297148000","2231100","3272","17080.8",""
"2298233000","2231100","3272","17088.7",""
"2299124000","2231100","3272","17095.0",""
"2299957000","2231100","3271","17101.7",""
"2300791000","2275200","3271","17108.1",""
"2301625000","2275200","3271","17114.4",""
"2302766000","2275200","3271","17122.6",""
"2303601000","2275200","3271","17128.6",""
"2304434000","2275200","3271","17134.9",""
"2305268000","2275200","3271","17141.2",""
"2306101000","2275200","3271","17147.5",""
"2307248000","2275200","3271","17155.8",""
"2308082000","2246100","3271","17162.1",""
"2308916000","2246100","3271","17168.0",""
"2309751000","2246100","3271","17174.3",""
"2310585000","2246100","3271","17180.6",""
"2311726000","2246100","3271","17189.3",""
"2312560000","2246100","3271","17195.2",""
"2313394000","2246100","3271","17201.5",""
"2314228000","2246100","3272","17207.5",""
"2315061000","2244100","3272","17213.8",""
"2316145000","2244100","3272","17222.1",""
"2317043000","2244100","3272","17228.8",""
"2317877000","2244100","3272","17234.7","0x23D39B7280004808"
"2318711000","2244100","3272","17241.0","0x3D39F2280004870"
"2319545000","2244100","3272","17246.9",""
"2320621000","2244100","3272","17254.8",""
"2321519000","2244100","3272","17261.9","0x3D3BC6C80004970"
"2322352000","2262600","3272","17268.2","0x3D39F3680004870"
"2323187000","2262600","3272","17274.5",""
"2324020000","2262600","3273","17280.4",""
"2325162000","2262600","3273","17288.7",""
"2325996000","2262600","3273","17295.0",""
"2326836000","2262600","3273","17301.4",""
"2327669000","2262600","3273","17307.7",""
"2328508000","2262600","3273","17314.0",""
"2329649000","2244600","3273","17322.3",""
"2330483000","2244600","3273","17328.2",""
"2331317000","2244600","3273","17334.5","0x3D39B5E80004870"
"2332151000","2244600","3273","17340.8",""
"2332985000","2244600","3273","17347.1",""
"2334069000","2244600","3273","17355.0",""
"2334960000","2244600","3273","17361.7",""
"2335794000","2244600","3273","17367.6",""
"2336633000","2242400","3273","17373.9",""
"2337467000","2242400","3273","17380.3",""
"2338608000","2242400","3273","17388.9",""
"2339442000","2242400","3274","17394.9",""
"2340276000","2242400","3273","17401.2",""
"2341111000","2242400","3273","17407.1",""
"2341945000","2242400","3273","17413.4",""
"2343028000","2242400","3273","17421.7",""
"2343920000","2264100","3273","17428.4",""
"2344754000","2264100","3273","17434.3",""
"2345586000","2264100","3273","17440.6",""
"2346420000","2264100","3273","17446.5",""
"2347566000","2264100","3273","17455.2",""
"2348402000","2264100","3273","17461.5",""
"2349235000","2264100","3273","17467.8",""
"2350068000","2264100","3273","17473.8",""
"2350903000","2242600","3273","17480.1",""
"2352044000","2242600","3273","17488.4",""
"2352878000","2242600","3273","17494.7",""
"2353712000","2242600","3273","17501.0",""
"2354546000","2242600","3273","17507.3",""
"2355381000","2242600","3273","17513.2",""
"2356523000","2242600","3273","17521.9",""
"2357362000","2242600","3273","17527.8",""
"2358196000","2245500","3273","17534.1",""
"2359029000","2245500","3274","17540.4",""
"2359863000","2245500","3274","17546.7","0x23D39B7280004808"
"2361003000","2245500","3273","17555.0",""
"2361836000","2245500","3273","17561.3","0x3D3BD3E80004870"
"2362670000","2245500","3273","17567.3",""
"2363504000","2245500","3273","17573.2",""
"2364339000","2245500","3273","17579.9",""
"2365481000","2248300","3273","17588.2",""
"2366313000","2248300","3273","17594.5",""
"2367152000","2248300","3273","17600.4",""
"2367986000","2248300","3273","17606.7",""
"2368820000","2248300","3273","17613.0",""
"2369962000","2248300","3273","17621.7",""
"2370801000","2248300","3273","17628.0",""
"2371634000","2248300","3273","17634.3",""
"2372467000","2258800","3273","17640.2",""
"2373301000","2258800","3272","17646.2",""
"2374377000","2258800","3273","17654.0",""
"2375276000","2258800","3272","17660.8",""
"2376110000","2258800","3272","17667.5",""
"2376951000","2258800","3272","17673.8",""
"2377784000","2258800","3272","17679.7",""
"2378926000","2258800","3272","17688.0",""
"2379760000","2245500","3272","17694.3",""
"2380594000","2245500","3272","17700.6",""
"2381428000","2245500","3273","17706.9",""
"2382261000","2245500","3272","17713.2",""
"2383403000","2245500","3272","17721.5",""
"2384237000","2245500","3272","17727.8",""
"2385071000","2245500","3272","17733.7",""
"2385905000","2245500","3272","17740.1",""
"2386745000","2259400","3272","17746.4",""
"2387885000","2259400","3272","17755.0",""
"2388720000","2259400","3272","17761.0",""
"2389554000","2259400","3271","17767.3",""
